INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
3/1/16 0:00,WA,KOLM,OLYMPIA ARPT,GOV,GOVERNMENT,BE-200 KING,C,NE1,Gulls,N,,123,22,31,4,A,2,2,4,4,,,N207HB,,TRUE,FALSE,3,2016,Day,1410,ANM,,17,,0,110,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,Rain,10-Feb,1,Medium,N,xxxx-x-x-xxxxxx OPERATOR / OWNER = STATE OF WASHINGTON,ARPT MGMT RESPONDED TO FOD. NO REPORT OF DMG TO A/C,,,,,Deleted,Deleted,,Multiple,,,,9/1/16 0:00,FALSE,FALSE
2/29/16 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,J2109,Mallard,,,,,,,,,,,,,,,,TRUE,FALSE,2,2016,,,ANM,,13R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,10-Feb,Medium,,"xxxx-x-xx-xxxxxx, xxxxxx",711 DAWN. LANDING A/C REPORTED 2 DUCK CARCASSES ON RWY 13R ON C/L NEAR INTXN OF TWY B3. BOTH DUCKS FOUND NEARLY INTACT. NO STRIKE REPORTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
2/24/16 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,2,2016,,,ANM,,27,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,1210 DAY. FOUND ON RWY. NO STRIKE REPORTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
2/21/16 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,MD-83,D,K3302,Red-tailed hawk,N,,583,37,34,10,A,4,2,5,5,,,,594,TRUE,FALSE,2,2016,Day,1700,ANM,,16,,0,125,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,10-Feb,10-Feb,Medium,Y,"xxxx-x-xx-xxxxxx, Rx , FAA DAILY ALERT BULLETIN",REMAINS OF A WOUNDED BIRD (HEN BARROW'S GOLDENEYE) FROM A PREVIOUS STRIKE WERE ON THE RWY AS ARPT OPS RESPONDED WHEN AAY594 LANDED. THE PILOT WAS WARNED OF BIRDS. UPON T/D THE A/C STRUCK A RED-TAILED HAWK THAT HAD SWOOPED IN AN PREDATED THE HEN GOLDENEYE FROM THE EDGE OF THE RWY. THE HAWK REMAINED MOSTLY INTACT. AFTER STRIKING THE NOSE WHEEL AND SLIDING DOWN THE UNDERSIDE OF THE A/C. A NOTICABLE SLICK OF SNARGE WAS REMOVED FROM THE A/C PRIOR TO ARPT OPS ARRIVAL. MX PERSONNEL STATE INGESTION INTO #2 ENGINE. ALL SNARGE REMOVED BEFORE OPS ARRIVED. JUDGING FROM THE DAMAGE TO THE CARCASSES THE HAWK WAS NOT INGESTED. THE DUCK APPEARED TO HAVE POSITIVE SIGNS OF INGESTION AS IT WAS MANGLED FROM THE MID BREAST REGION DOWN.,,,,,Deleted,Deleted,,Multiple,Tower,,,9/12/16 0:00,FALSE,FALSE
2/21/16 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,J2150,Barrow's goldeneye,,,,,,,,,,,,,,,,TRUE,FALSE,2,2016,,,ANM,,16,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"xxxx-x-xx-xxxxxx, Rx",HEN. BIRD REPORTED AS INJURED AND LAYING ALONG EASTERN EDGE OF RWY 16 AT TWY CHARLIE. 1700 DUSK.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,10/14/16 0:00,FALSE,FALSE
2/19/16 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,J2109,Mallard,N,,148,97,22,7,A,4,2,1,1,,,N340UP,984,TRUE,TRUE,2,2016,Night,418,ANM,,13R,,20,,0,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,,10-Feb,Medium,N,"xxxx-x-xxxxx, Rx, FAA DAILY ALERT BULLETIN","BOTH SAMPLES RECEIVED FOR ID = MALLARD. WHILE OVER THE THRESHOLD DURING APRCH/LANDING RWY 13R, PILOT REPORTED TO ATCT THAT THEY HAD STRUCK A BIRD. THE A/C CONT TO LAND SAFELY AND TAXIED TO PARKING WHERE REMAINS WERE FOUND AND REMOVED FROM THE NOSE LANDING GEAR. NO DMG OBSERVED. RWY 13R INSPECTED AND THE REMAINS OF 2 DUCKS WERE FOUND AND COLLECTED FOR ID.",,,,,Deleted,Deleted,,Multiple,Tower,,,8/12/16 0:00,FALSE,FALSE
2/12/16 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,1D21,Eastern cottontail,,,,,,,,,,,,,,,,TRUE,FALSE,2,2016,,,ANM,,16/34,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-x-xx-xxxxxx,820 DAY. RECVRD AS FOD. NO STRIKE REPORTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
2/11/16 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BUS,BUSINESS,CIRRUS SR 20/22,A,UNKB,Unknown bird,N,,275,1,13,,A,1,1,7,,,,N941SR,,FALSE,FALSE,2,2016,Night,,ANM,,16,,0,,0,Taxi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,FAA DAILY ALERT BULLETIN. OPERATOR / OWNER = Z-AVIATION LLC,PILOT REPORTED STRIKING A BIRD ON TAXI. NO DMG REPORTED.,,,,,Deleted,Deleted,,Daily Report,Tower,,,8/12/16 0:00,FALSE,FALSE
2/10/16 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,FALSE,2,2016,,,ANM,,22,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,DAWN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
2/8/16 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,AMF,AMERIFLIGHT,EMB-120,C,UNKB,Unknown bird,N,,332,11,31,10,A,3,2,4,4,,,N201YW,1995,TRUE,FALSE,2,2016,Dusk,1748,ANM,,27,,1600,180,4,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,,,xxxx-x-x-xxxxxx,4 MILES NW.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,8/12/16 0:00,FALSE,FALSE
1/31/16 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,TRUE,1,2016,,,ANM,,13R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx","820 DAY. LARGE GROUP OF FEATHERS FOUND ON RWY 13R, S OF A1 INTXN, E OF C/L. NO STRIKE REPORTED.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/29/16 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,UNKNOWN,,L4302,Gray partridge,,,,,,,,,,,,,,,,TRUE,FALSE,1,2016,,,ANM,,30-Dec,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,DAWN. OPS FOUND BIRD CARCASS MIDFIELD ON RWY 12/30. FOUND CARCASS IMMEDIATELY AFTER THE ARRIVAL OF FLIGHT 1970 BUT PILOT STATE HE DID NOT SEE ANY BIRDS. ONLY OTHER FLT THAT MORNING WAS QX2149 DEPARTING AT 0540.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/27/16 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,UNKNOWN,,Z6017,Varied thrush,,,,,,,,,,,,,,,,TRUE,FALSE,1,2016,,,ANM,,30-Dec,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/27/16 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,FALSE,1,2016,,,ANM,,24,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,745 DAWN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/26/16 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,UNKBS,Unknown bird - small,,,,,,,,,,,,,,,,TRUE,FALSE,1,2016,,,ANM,,3,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,830 DAY. NOTE: 5200-7 MARKED THAT REMAINS SENT TO SI FOR ID. AS OF 8/1/16 NO ID FILED ONLINE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/20/16 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,TRUE,1,2016,,,ANM,,13/31,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx",DURING AIRFLD INSPN A LARGE PILE OF FEATHERS AND REMAINS FOUND ON S END OF RWY 13L/31R.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/20/16 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,TRUE,1,2016,,,ANM,,13R/31L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx",REMAINS FOUND ON SAME RWY DURING AIRFLD INSPN. NOTE: THIS IS A SEPARATE INCIDENT FROM 2016-1-20-194446),,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/15/16 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-737-800,D,NE1,Gulls,N,,148,43,10,1,A,4,2,1,1,,,,938,FALSE,FALSE,1,2016,Day,,ANM,,34,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,Medium,,FAA DAILY ALERT BULLETIN,"DEPARTING A/C NOTIFIED TOWER OF A BIRD CARCASS ON THE RWY APPROX 1500 FEET N OF THE APRCH END OF RWY 34, LT SIDE OF RWY. AIRFLD MGMT RETRIEVED BIRD AND DETERMINED TO BE A GULL. BOEING 938 NOTIFIED OF POSSIBLE BIRDSTRIKE. PILOT OF BOE 938 DECIDED TO RETURN TO KBFI. AFTER LANDING NOTIFIED RENTON TOWER ON THE PHONE TO SAY THAT THEY DID FIND EVIDENCE OF A BRIDSTRIKE ON THE L/E SLAT OF THE OUTER LT WING. APPEARED TO BE NO DMG BUT BOEING PERSONNEL WOULD BE DOING A MORE THOROUGH INSPN LATER THAT AFTERNOON.",,,,,Deleted,Deleted,,Daily Report,Tower,,,8/12/16 0:00,FALSE,FALSE
1/11/16 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,UNKBS,Unknown bird - small,,,,,,,,,,,,,,,,TRUE,FALSE,1,2016,,,ANM,,32R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,745 DAY. BIRD WAS FLATTENED. WHITE FEATHERS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
1/10/16 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,TRUE,1,2016,,,ANM,,,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx",DAY. CARCASS FOUND ON RWY BY ARFF PERSONNEL. ONLY FEATHERS COLLECTED AND SENT TO SI FOR ID.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/12/16 0:00,FALSE,FALSE
12/28/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,TRUE,12,2015,,,ANM,,13L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx","ATC ADVISED NO STRIKES REPORTED. DATA ENTRY NOTE: NUMBER STRUCK NOT REPORTED, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/23/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,FALSE,12,2015,,,ANM,,30,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,DAY. RWY INSPN DURING SNOW REMOVAL OPS.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/22/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R2004,Short-eared owl,,,,,,,,,,,,,,,,TRUE,TRUE,12,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx",800 DAY. ON RWY JUST S OF TWY E.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/16/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,DA-50 FALCON,D,UNKBS,Unknown bird - small,N,,300,8,19,1,A,3,3,5,6,5,,N116GB,,FALSE,FALSE,12,2015,Night,1814,ANM,,31L,,300,180,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,N,"xxxx-xx-xx-xxxxxx, FAA DAILY ALERT BULLETIN OPERATOR / OWNER = BLACK FALCON LLC",RWY INSPN WITH NEGATIVE RESULTS.,,,,,Deleted,Deleted,,Multiple,Tower,,,7/8/16 0:00,FALSE,FALSE
12/16/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,TRUE,12,2015,,,ANM,,31l,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx","1015 DAY. REMAINS OF BIRD CARCASS FOUND ON RWY 31L BTWN B9 AND B10. THE TWO PORTIONS OF THE BIRD WERE FOUND APPROX 500 FEET APART, BOTH E OF RWY C/L. REMAINS COLLECTED AND SENT TO SI FOR ID. NO STRIKES REPORTED.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/15/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,FALSE,12,2015,,,ANM,,13R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",830 DAY. WHITE FEATHERS OBSERVED ON RWY 13R AT THE B10 INTXN. NO STRIKES REPORTED. FEATHERS COLLECTED AND SENT TO SI FOR ID.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/15/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K5105,Merlin,,,,,,,,,,,,,,,,TRUE,TRUE,12,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx",16R/34L AT TWY E. FOD RECOVERY. NO ASSOCIATED FLIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/14/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,,,,,,,,,,,,,,,,TRUE,TRUE,12,2015,,,ANM,,16L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"xxxx-x-xx-xxxxxx, Rx",FOD RECOVERED FORM RWY SURFACE BY TWY L. NO OTHER INFORMATION AVAILABLE. 2:37 AM NIGHT,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/10/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SKW,SKYWEST AIRLINES,CRJ700,D,UNKB,Unknown bird,N,,188,16,22,4,A,4,2,5,5,,,,3447,FALSE,FALSE,12,2015,Night,2015,ANM,,16R,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,None,,,,,1,,,DAILY ALERT BULLETIN,ASSUME ONE STRUCK. REPORTED A BIRDSTRIKE APPROX 1000' DOWN RWY 16R ON LANDING. NO REMAINS FOUND. PILOT WAS TO ADVISE IF ANY DAMAGE. NOTHING REPORTED.,,,,,Deleted,Deleted,,Daily Report,Tower,,,7/8/16 0:00,FALSE,FALSE
